drug_id	target_id	action
DB00126	BE0002219	cleavage
DB00126	BE0002219	substrate
DB00126	BE0002219	cofactor
DB00126	BE0002219	activator
DB00126	BE0002219	chaperone
DB00127	BE0000964	ligand
DB00127	BE0000964	binder
DB00127	BE0000964	product of
DB00127	BE0000566	ligand
DB00127	BE0000566	binder
DB00127	BE0000566	product of
DB00127	BE0004796	ligand
DB00127	BE0004796	binder
DB00127	BE0004796	product of
DB00127	BE0000404	ligand
DB00127	BE0000404	binder
DB00127	BE0000404	product of
DB00127	BE0000509	ligand
DB00127	BE0000509	binder
DB00127	BE0000509	product of
DB00127	BE0000172	ligand
DB00127	BE0000172	binder
DB00127	BE0000172	product of
DB00127	BE0000694	ligand
DB00127	BE0000694	binder
DB00127	BE0000694	product of
DB00128	BE0003317	substrate
DB00128	BE0003751	substrate
DB00128	BE0000277	substrate
DB00128	BE0000529	substrate
DB00128	BE0000187	substrate
DB00128	BE0000219	substrate
DB00128	BE0000671	substrate
DB00128	BE0000481	substrate
DB00128	BE0000383	substrate
DB00128	BE0000725	substrate
DB00128	BE0000235	substrate
DB00128	BE0000528	substrate
DB00128	BE0002225	substrate
DB00128	BE0002228	substrate
DB00128	BE0001054	substrate
DB00128	BE0000788	substrate
DB00128	BE0002229	substrate
DB00128	BE0002230	substrate
DB00128	BE0009692	substrate
DB00130	BE0000874	antagonist
DB00130	BE0000874	substrate
DB00130	BE0000874	product of
DB00130	BE0000374	antagonist
DB00130	BE0000374	substrate
DB00130	BE0000374	product of
DB00130	BE0002240	antagonist
DB00130	BE0002240	substrate
DB00130	BE0002240	product of
DB00131	BE0000958	activator
DB00131	BE0000958	component of
DB00131	BE0000958	product of
DB00131	BE0000958	antagonist
DB00131	BE0000958	inhibitory allosteric modulator
DB00131	BE0004796	activator
DB00131	BE0004796	component of
DB00131	BE0004796	product of
DB00131	BE0004796	antagonist
DB00131	BE0004796	inhibitory allosteric modulator
DB00131	BE0000487	activator
DB00131	BE0000487	component of
DB00131	BE0000487	product of
DB00131	BE0000487	antagonist
DB00131	BE0000487	inhibitory allosteric modulator
DB00131	BE0000007	activator
DB00131	BE0000007	component of
DB00131	BE0000007	product of
DB00131	BE0000007	antagonist
DB00131	BE0000007	inhibitory allosteric modulator
DB00131	BE0000254	activator
DB00131	BE0000254	component of
DB00131	BE0000254	product of
DB00131	BE0000254	antagonist
DB00131	BE0000254	inhibitory allosteric modulator
DB00131	BE0001473	activator
DB00131	BE0001473	component of
DB00131	BE0001473	product of
DB00131	BE0001473	antagonist
DB00131	BE0001473	inhibitory allosteric modulator
DB00131	BE0001287	activator
DB00131	BE0001287	component of
DB00131	BE0001287	product of
DB00131	BE0001287	antagonist
DB00131	BE0001287	inhibitory allosteric modulator
DB00131	BE0000350	activator
DB00131	BE0000350	component of
DB00131	BE0000350	product of
DB00131	BE0000350	antagonist
DB00131	BE0000350	inhibitory allosteric modulator
DB00131	BE0000677	activator
DB00131	BE0000677	component of
DB00131	BE0000677	product of
DB00131	BE0000677	antagonist
DB00131	BE0000677	inhibitory allosteric modulator
DB00131	BE0000269	activator
DB00131	BE0000269	component of
DB00131	BE0000269	product of
DB00131	BE0000269	antagonist
DB00131	BE0000269	inhibitory allosteric modulator
DB00131	BE0000639	activator
DB00131	BE0000639	component of
DB00131	BE0000639	product of
DB00131	BE0000639	antagonist
DB00131	BE0000639	inhibitory allosteric modulator
DB00131	BE0002431	activator
DB00131	BE0002431	component of
DB00131	BE0002431	product of
DB00131	BE0002431	antagonist
DB00131	BE0002431	inhibitory allosteric modulator
DB00131	BE0003540	activator
DB00131	BE0003540	component of
DB00131	BE0003540	product of
DB00131	BE0003540	antagonist
DB00131	BE0003540	inhibitory allosteric modulator
DB00131	BE0004907	activator
DB00131	BE0004907	component of
DB00131	BE0004907	product of
DB00131	BE0004907	antagonist
DB00131	BE0004907	inhibitory allosteric modulator
DB00132	BE0000888	ligand
DB00132	BE0000888	inhibitor
DB00132	BE0000888	agonist
DB00132	BE0000888	substrate
DB00132	BE0002246	ligand
DB00132	BE0002246	inhibitor
DB00132	BE0002246	agonist
DB00132	BE0002246	substrate
DB00132	BE0000986	ligand
DB00132	BE0000986	inhibitor
DB00132	BE0000986	agonist
DB00132	BE0000986	substrate
DB00132	BE0001023	ligand
DB00132	BE0001023	inhibitor
DB00132	BE0001023	agonist
DB00132	BE0001023	substrate
DB00132	BE0000071	ligand
DB00132	BE0000071	inhibitor
DB00132	BE0000071	agonist
DB00132	BE0000071	substrate
DB00132	BE0001777	ligand
DB00132	BE0001777	inhibitor
DB00132	BE0001777	agonist
DB00132	BE0001777	substrate
DB00132	BE0001007	ligand
DB00132	BE0001007	inhibitor
DB00132	BE0001007	agonist
DB00132	BE0001007	substrate
DB00132	BE0000215	ligand
DB00132	BE0000215	inhibitor
DB00132	BE0000215	agonist
DB00132	BE0000215	substrate
DB00132	BE0000412	ligand
DB00132	BE0000412	inhibitor
DB00132	BE0000412	agonist
DB00132	BE0000412	substrate
DB00132	BE0009936	ligand
DB00132	BE0009936	inhibitor
DB00132	BE0009936	agonist
DB00132	BE0009936	substrate
DB00132	BE0009375	ligand
DB00132	BE0009375	inhibitor
DB00132	BE0009375	agonist
DB00132	BE0009375	substrate
DB00134	BE0000763	product of
DB00134	BE0000734	product of
DB00134	BE0001534	product of
DB00134	BE0000845	product of
DB00134	BE0002249	product of
DB00135	BE0000614	binder
DB00135	BE0000363	binder
DB00135	BE0000230	binder
DB00135	BE0000692	binder
DB00136	BE0000779	antagonist
DB00136	BE0008987	antagonist
DB00139	BE0002258	inhibitor
DB00139	BE0000152	inhibitor
DB00140	BE0000370	ligand
DB00140	BE0000370	other
DB00140	BE0000370	product of
DB00140	BE0003327	ligand
DB00140	BE0003327	other
DB00140	BE0003327	product of
DB00140	BE0000595	ligand
DB00140	BE0000595	other
DB00140	BE0000595	product of
DB00141	BE0000259	activator
DB00141	BE0002263	activator
DB00141	BE0002265	activator
DB00141	BE0002266	activator
DB00141	BE0000391	activator
DB00141	BE0000109	activator
DB00142	BE0000824	substrate
DB00142	BE0000824	product of
DB00142	BE0000833	substrate
DB00142	BE0000833	product of
DB00142	BE0000827	substrate
DB00142	BE0000827	product of
DB00142	BE0000828	substrate
DB00142	BE0000828	product of
DB00142	BE0000834	substrate
DB00142	BE0000834	product of
DB00142	BE0000835	substrate
DB00142	BE0000835	product of
DB00142	BE0002267	substrate
DB00142	BE0002267	product of
DB00142	BE0002268	substrate
DB00142	BE0002268	product of
DB00142	BE0002235	substrate
DB00142	BE0002235	product of
DB00142	BE0000721	substrate
DB00142	BE0000721	product of
DB00142	BE0000396	substrate
DB00142	BE0000396	product of
DB00142	BE0000825	substrate
DB00142	BE0000825	product of
DB00142	BE0000383	substrate
DB00142	BE0000383	product of
DB00142	BE0000188	substrate
DB00142	BE0000188	product of
DB00142	BE0000219	substrate
DB00142	BE0000219	product of
DB00142	BE0002240	substrate
DB00142	BE0002240	product of
DB00142	BE0000529	substrate
DB00142	BE0000529	product of
DB00142	BE0000692	substrate
DB00142	BE0000692	product of
DB00142	BE0000667	substrate
DB00142	BE0000667	product of
DB00142	BE0000403	substrate
DB00142	BE0000403	product of
DB00142	BE0001115	substrate
DB00142	BE0001115	product of
DB00142	BE0000884	substrate
DB00142	BE0000884	product of
DB00142	BE0001054	substrate
DB00142	BE0001054	product of
DB00142	BE0000166	substrate
DB00142	BE0000166	product of
DB00142	BE0002270	substrate
DB00142	BE0002270	product of
DB00142	BE0000755	substrate
DB00142	BE0000755	product of
DB00142	BE0000321	substrate
DB00142	BE0000321	product of
DB00142	BE0000517	substrate
DB00142	BE0000517	product of
DB00142	BE0000253	substrate
DB00142	BE0000253	product of
DB00142	BE0000365	substrate
DB00142	BE0000365	product of
DB00142	BE0000700	substrate
DB00142	BE0000700	product of
DB00142	BE0002271	substrate
DB00142	BE0002271	product of
DB00142	BE0000760	substrate
DB00142	BE0000760	product of
DB00142	BE0000417	substrate
DB00142	BE0000417	product of
DB00142	BE0000454	substrate
DB00142	BE0000454	product of
DB00142	BE0002152	substrate
DB00142	BE0002152	product of
DB00142	BE0002272	substrate
DB00142	BE0002272	product of
DB00142	BE0002244	substrate
DB00142	BE0002244	product of
DB00142	BE0002274	substrate
DB00142	BE0002274	product of
DB00142	BE0000727	substrate
DB00142	BE0000727	product of
DB00142	BE0000641	substrate
DB00142	BE0000641	product of
DB00142	BE0002166	substrate
DB00142	BE0002166	product of
DB00142	BE0000073	substrate
DB00142	BE0000073	product of
DB00142	BE0000003	substrate
DB00142	BE0000003	product of
DB00142	BE0002277	substrate
DB00142	BE0002277	product of
DB00142	BE0000030	substrate
DB00142	BE0000030	product of
DB00142	BE0004640	substrate
DB00142	BE0004640	product of
DB00142	BE0000603	substrate
DB00142	BE0000603	product of
DB00142	BE0000180	substrate
DB00142	BE0000180	product of
DB00142	BE0000346	substrate
DB00142	BE0000346	product of
DB00142	BE0000640	substrate
DB00142	BE0000640	product of
DB00142	BE0000606	substrate
DB00142	BE0000606	product of
DB00142	BE0000568	substrate
DB00142	BE0000568	product of
DB00142	BE0000602	substrate
DB00142	BE0000602	product of
DB00142	BE0000378	substrate
DB00142	BE0000378	product of
DB00142	BE0000822	substrate
DB00142	BE0000822	product of
DB00142	BE0000829	substrate
DB00142	BE0000829	product of
DB00142	BE0000831	substrate
DB00142	BE0000831	product of
DB00142	BE0000830	substrate
DB00142	BE0000830	product of
DB00142	BE0000823	substrate
DB00142	BE0000823	product of
DB00142	BE0000826	substrate
DB00142	BE0000826	product of
DB00142	BE0000832	substrate
DB00142	BE0000832	product of
DB00143	BE0002279	cofactor
DB00143	BE0001167	cofactor
DB00143	BE0002281	cofactor
DB00143	BE0002189	cofactor
DB00143	BE0002282	cofactor
DB00143	BE0002283	cofactor
DB00143	BE0000889	cofactor
DB00143	BE0001189	cofactor
DB00143	BE0002284	cofactor
DB00143	BE0001135	cofactor
DB00143	BE0002285	cofactor
DB00143	BE0002286	cofactor
DB00143	BE0001825	cofactor
DB00143	BE0002287	cofactor
DB00143	BE0002289	cofactor
DB00143	BE0002290	cofactor
DB00143	BE0002291	cofactor
DB00143	BE0002292	cofactor
DB00143	BE0000962	cofactor
DB00143	BE0001117	cofactor
DB00143	BE0000648	cofactor
DB00143	BE0000185	cofactor
DB00143	BE0000807	cofactor
DB00143	BE0000808	cofactor
DB00143	BE0000809	cofactor
DB00143	BE0000810	cofactor
DB00143	BE0000811	cofactor
DB00143	BE0000812	cofactor
DB00143	BE0000813	cofactor
DB00143	BE0000814	cofactor
DB00143	BE0000815	cofactor
DB00143	BE0000816	cofactor
DB00143	BE0000817	cofactor
DB00143	BE0000818	cofactor
DB00143	BE0000819	cofactor
DB00143	BE0000820	cofactor
DB00143	BE0000821	cofactor
DB00143	BE0000747	cofactor
DB00143	BE0000058	cofactor
DB00143	BE0002638	cofactor
DB00143	BE0009997	cofactor
DB00145	BE0000518	substrate
DB00145	BE0000518	antagonist
DB00145	BE0000518	agonist
DB00145	BE0000518	product of
DB00145	BE0000518	ligand
DB00145	BE0000409	substrate
DB00145	BE0000409	antagonist
DB00145	BE0000409	agonist
DB00145	BE0000409	product of
DB00145	BE0000409	ligand
DB00145	BE0000898	substrate
DB00145	BE0000898	antagonist
DB00145	BE0000898	agonist
DB00145	BE0000898	product of
DB00145	BE0000898	ligand
DB00145	BE0000998	substrate
DB00145	BE0000998	antagonist
DB00145	BE0000998	agonist
DB00145	BE0000998	product of
DB00145	BE0000998	ligand
DB00145	BE0000760	substrate
DB00145	BE0000760	antagonist
DB00145	BE0000760	agonist
DB00145	BE0000760	product of
DB00145	BE0000760	ligand
DB00145	BE0002303	substrate
DB00145	BE0002303	antagonist
DB00145	BE0002303	agonist
DB00145	BE0002303	product of
DB00145	BE0002303	ligand
DB00145	BE0002304	substrate
DB00145	BE0002304	antagonist
DB00145	BE0002304	agonist
DB00145	BE0002304	product of
DB00145	BE0002304	ligand
DB00145	BE0000185	substrate
DB00145	BE0000185	antagonist
DB00145	BE0000185	agonist
DB00145	BE0000185	product of
DB00145	BE0000185	ligand
DB00145	BE0000454	substrate
DB00145	BE0000454	antagonist
DB00145	BE0000454	agonist
DB00145	BE0000454	product of
DB00145	BE0000454	ligand
DB00145	BE0002154	substrate
DB00145	BE0002154	antagonist
DB00145	BE0002154	agonist
DB00145	BE0002154	product of
DB00145	BE0002154	ligand
DB00145	BE0002305	substrate
DB00145	BE0002305	antagonist
DB00145	BE0002305	agonist
DB00145	BE0002305	product of
DB00145	BE0002305	ligand
DB00145	BE0000292	substrate
DB00145	BE0000292	antagonist
DB00145	BE0000292	agonist
DB00145	BE0000292	product of
DB00145	BE0000292	ligand
DB00145	BE0002306	substrate
DB00145	BE0002306	antagonist
DB00145	BE0002306	agonist
DB00145	BE0002306	product of
DB00145	BE0002306	ligand
DB00145	BE0002307	substrate
DB00145	BE0002307	antagonist
DB00145	BE0002307	agonist
DB00145	BE0002307	product of
DB00145	BE0002307	ligand
DB00145	BE0000102	substrate
DB00145	BE0000102	antagonist
DB00145	BE0000102	agonist
DB00145	BE0000102	product of
DB00145	BE0000102	ligand
DB00145	BE0002309	substrate
DB00145	BE0002309	antagonist
DB00145	BE0002309	agonist
DB00145	BE0002309	product of
DB00145	BE0002309	ligand
DB00145	BE0000534	substrate
DB00145	BE0000534	antagonist
DB00145	BE0000534	agonist
DB00145	BE0000534	product of
DB00145	BE0000534	ligand
DB00145	BE0000433	substrate
DB00145	BE0000433	antagonist
DB00145	BE0000433	agonist
DB00145	BE0000433	product of
DB00145	BE0000433	ligand
DB00145	BE0000316	substrate
DB00145	BE0000316	antagonist
DB00145	BE0000316	agonist
DB00145	BE0000316	product of
DB00145	BE0000316	ligand
DB00145	BE0000055	substrate
DB00145	BE0000055	antagonist
DB00145	BE0000055	agonist
DB00145	BE0000055	product of
DB00145	BE0000055	ligand
DB00145	BE0000331	substrate
DB00145	BE0000331	antagonist
DB00145	BE0000331	agonist
DB00145	BE0000331	product of
DB00145	BE0000331	ligand
DB00145	BE0000414	substrate
DB00145	BE0000414	antagonist
DB00145	BE0000414	agonist
DB00145	BE0000414	product of
DB00145	BE0000414	ligand
DB00145	BE0000745	substrate
DB00145	BE0000745	antagonist
DB00145	BE0000745	agonist
DB00145	BE0000745	product of
DB00145	BE0000745	ligand
DB00145	BE0000372	substrate
DB00145	BE0000372	antagonist
DB00145	BE0000372	agonist
DB00145	BE0000372	product of
DB00145	BE0000372	ligand
DB00145	BE0000347	substrate
DB00145	BE0000347	antagonist
DB00145	BE0000347	agonist
DB00145	BE0000347	product of
DB00145	BE0000347	ligand
DB00146	BE0000779	agonist
DB00148	BE0000714	ligand
DB00148	BE0000714	product of
DB00148	BE0000171	ligand
DB00148	BE0000171	product of
DB00148	BE0000082	ligand
DB00148	BE0000082	product of
DB00148	BE0000410	ligand
DB00148	BE0000410	product of
DB00148	BE0000375	ligand
DB00148	BE0000375	product of
DB00148	BE0000567	ligand
DB00148	BE0000567	product of
DB00150	BE0002311	inhibitor
DB00150	BE0001343	inhibitor
DB00150	BE0000228	inhibitor
DB00151	BE0000606	substrate
DB00151	BE0000166	substrate
DB00151	BE0000529	substrate
DB00151	BE0000383	substrate
DB00151	BE0000791	substrate
DB00151	BE0000323	substrate
DB00151	BE0000701	substrate
DB00151	BE0001145	substrate
DB00151	BE0000185	substrate
DB00151	BE0002312	substrate
DB00151	BE0000079	substrate
DB00151	BE0000151	substrate
DB00151	BE0000569	substrate
DB00152	BE0000157	substrate
DB00153	BE0000779	agonist
DB00153	BE0000779	inducer
DB00153	BE0004902	agonist
DB00153	BE0004902	inducer
DB00154	BE0000017	inhibitor
DB00154	BE0000262	inhibitor
DB00155	BE0000671	product of
DB00155	BE0000608	product of
DB00155	BE0000788	product of
DB00155	BE0000766	product of
DB00155	BE0000306	product of
DB00155	BE0000067	product of
DB00155	BE0000005	product of
DB00155	BE0000263	product of
DB00155	BE0002313	product of
DB00155	BE0002314	product of
DB00155	BE0002315	product of
DB00155	BE0002316	product of
DB00155	BE0001092	product of
DB00157	BE0000645	binder
DB00157	BE0000227	binder
DB00157	BE0000299	binder
DB00157	BE0000360	binder
DB00157	BE0000465	binder
DB00157	BE0000400	binder
DB00157	BE0000522	binder
DB00157	BE0000208	binder
DB00157	BE0000297	binder
DB00157	BE0000009	binder
DB00157	BE0000747	binder
DB00157	BE0000317	binder
DB00157	BE0000780	binder
DB00157	BE0000425	binder
DB00157	BE0000148	binder
DB00157	BE0000408	binder
DB00157	BE0000100	binder
DB00157	BE0000149	binder
DB00157	BE0000068	binder
DB00157	BE0000586	binder
DB00157	BE0000377	binder
DB00157	BE0000328	binder
DB00157	BE0000175	binder
DB00157	BE0000589	binder
DB00157	BE0000128	binder
DB00157	BE0000336	binder
DB00157	BE0000574	binder
DB00157	BE0000604	binder
DB00157	BE0000161	binder
DB00157	BE0000184	binder
DB00157	BE0000771	binder
DB00157	BE0000559	binder
DB00157	BE0000011	binder
DB00157	BE0000194	binder
DB00157	BE0000006	binder
DB00157	BE0000570	binder
DB00157	BE0000357	binder
DB00157	BE0000578	binder
DB00157	BE0000438	binder
DB00157	BE0000722	binder
DB00157	BE0000592	binder
DB00157	BE0000552	binder
DB00157	BE0000662	binder
DB00157	BE0000126	binder
DB00157	BE0000329	binder
DB00157	BE0000059	binder
DB00157	BE0000051	binder
DB00157	BE0000761	binder
DB00157	BE0000260	binder
DB00157	BE0000133	binder
DB00157	BE0000131	binder
DB00157	BE0000622	binder
DB00157	BE0000044	binder
DB00157	BE0000193	binder
DB00157	BE0000231	binder
DB00157	BE0000718	binder
DB00157	BE0000554	binder
DB00157	BE0000720	binder
DB00157	BE0000287	binder
DB00157	BE0000583	binder
DB00157	BE0000479	binder
DB00157	BE0000446	binder
DB00157	BE0000542	binder
DB00157	BE0000513	binder
DB00157	BE0000600	binder
DB00157	BE0000152	binder
DB00157	BE0000135	binder
DB00157	BE0000595	binder
DB00157	BE0000728	binder
DB00157	BE0000225	binder
DB00157	BE0000180	binder
DB00157	BE0000098	binder
DB00157	BE0000609	binder
DB00157	BE0000571	binder
DB00157	BE0000741	binder
DB00157	BE0000762	binder
DB00157	BE0000330	binder
DB00157	BE0000162	binder
DB00157	BE0000755	binder
DB00157	BE0000031	binder
DB00157	BE0000220	binder
DB00157	BE0000655	binder
DB00157	BE0000073	binder
DB00157	BE0000196	binder
DB00157	BE0000307	binder
DB00157	BE0000617	binder
DB00157	BE0000268	binder
DB00157	BE0000244	binder
DB00157	BE0000160	binder
DB00157	BE0000541	binder
DB00157	BE0000551	binder
DB00157	BE0000540	binder
DB00157	BE0000503	binder
DB00157	BE0000008	binder
DB00157	BE0000473	binder
DB00157	BE0000305	binder
DB00157	BE0000272	binder
DB00157	BE0000081	binder
DB00157	BE0000401	binder
DB00157	BE0000224	binder
DB00157	BE0000348	binder
DB00157	BE0000580	binder
DB00157	BE0000169	binder
DB00157	BE0000213	binder
DB00157	BE0000545	binder
DB00157	BE0000550	binder
DB00157	BE0000367	binder
DB00157	BE0000684	binder
DB00157	BE0000676	binder
DB00157	BE0000173	binder
DB00157	BE0000338	binder
DB00157	BE0000493	binder
DB00157	BE0000245	binder
DB00157	BE0000295	binder
DB00157	BE0000284	binder
DB00157	BE0000427	binder
DB00157	BE0000512	binder
DB00157	BE0000596	binder
DB00157	BE0000729	binder
DB00157	BE0000243	binder
DB00157	BE0000313	binder
DB00157	BE0000376	binder
DB00157	BE0000027	binder
DB00157	BE0000737	binder
DB00157	BE0000191	binder
DB00157	BE0000648	binder
DB00157	BE0000754	binder
DB00157	BE0000089	binder
DB00157	BE0000500	binder
DB00157	BE0000485	binder
DB00157	BE0000137	binder
DB00157	BE0000525	binder
DB00157	BE0000569	binder
DB00157	BE0000093	binder
DB00157	BE0000319	binder
DB00157	BE0000037	binder
DB00157	BE0000421	binder
DB00157	BE0000065	binder
DB00157	BE0000010	binder
DB00157	BE0000096	binder
DB00157	BE0000735	binder
DB00157	BE0000587	binder
DB00157	BE0000344	binder
DB00157	BE0000252	binder
DB00158	BE0000652	binder
DB00158	BE0000271	binder
DB00158	BE0003405	binder
DB00159	BE0000262	inhibitor
DB00159	BE0000262	agonist
DB00159	BE0000262	inducer
DB00159	BE0000017	inhibitor
DB00159	BE0000017	agonist
DB00159	BE0000017	inducer
DB00159	BE0000215	inhibitor
DB00159	BE0000215	agonist
DB00159	BE0000215	inducer
DB00159	BE0001007	inhibitor
DB00159	BE0001007	agonist
DB00159	BE0001007	inducer
DB00159	BE0000888	inhibitor
DB00159	BE0000888	agonist
DB00159	BE0000888	inducer
DB00159	BE0000996	inhibitor
DB00159	BE0000996	agonist
DB00159	BE0000996	inducer
DB00159	BE0000688	inhibitor
DB00159	BE0000688	agonist
DB00159	BE0000688	inducer
DB00159	BE0000986	inhibitor
DB00159	BE0000986	agonist
DB00159	BE0000986	inducer
DB00159	BE0001023	inhibitor
DB00159	BE0001023	agonist
DB00159	BE0001023	inducer
DB00159	BE0000071	inhibitor
DB00159	BE0000071	agonist
DB00159	BE0000071	inducer
DB00160	BE0000316	inhibitor
DB00160	BE0000253	inhibitor
DB00160	BE0000392	inhibitor
DB00160	BE0002318	inhibitor
DB00160	BE0002164	inhibitor
DB00160	BE0002166	inhibitor
DB00160	BE0000667	inhibitor
DB00160	BE0000151	inhibitor
DB00160	BE0000536	inhibitor
DB00160	BE0000789	inhibitor
DB00160	BE0000102	inhibitor
DB00160	BE0000294	inhibitor
DB00160	BE0000480	inhibitor
DB00162	BE0000726	substrate
DB00162	BE0000726	ligand
